height,cohesion,friction_angle,unit_weight,slope_angle,water_depth_ratio,fs_average
16.09881882370217,3.3539005495813394,40.8861529877466,20.98309866381258,53.30086534927569,0.7147749923550233,0.26777159376224596
11.583169395258846,3.7157902388559583,28.05660762554346,18.88639570479523,68.11203216789798,0.5699248531729284,0.3376177613047117
30.432559481724162,3.594206227737442,28.552171056222704,18.951785472084204,51.96945115615243,0.37822133723166584,0.23814881273211974
21.801094661245532,16.097387043600964,32.514298895454935,18.856624127890793,66.35841876817653,0.4824149961611364,1.2298292315768287
43.139939397859244,31.886375871171584,26.1822190448045,19.580265190219002,42.03922636279721,0.47236811709203536,0.18130675728080398
23.869525998918213,7.708709905663573,28.58484275401574,20.715494313543086,50.43946878543315,0.6608602169503622,0.27269649261341006
15.417254031297457,9.346469720806114,21.807077650316746,17.449893377417595,48.9697650523775,0.28321901934463095,0.46284233396050656
43.72395726211106,0.39994298582585963,31.591355581939062,20.65960061976489,43.74329662619287,0.6381444246975866,1.2091203938467907
23.04943993814133,4.551511427835209,35.555125030458534,19.028377643736892,33.46026812131145,0.36060426594595685,0.49571839539097906
27.97167405533548,4.239079910904952,25.833881001154758,20.017938021290536,65.13688638918416,0.5140207388593747,0.17552406490141292
20.155394227163562,0.7588860608298353,33.50487620413743,18.71622660650129,66.55229519384747,0.7003417487141441,3.168504491583289
19.730315479024668,2.7477532864511565,31.06798328934475,21.38054736693856,29.82191688926445,0.5549146575406388,0.21487242601951145
40.599148944688544,4.338182413632622,43.03996743378618,20.092535857829095,25.53419451005348,0.09187622149169067,0.3455758316691146
9.269610994667609,4.598529912091143,33.87295444633537,18.663960557971716,35.62294685874608,0.44123620063187197,0.32587890643059697
28.858269191720133,9.257650468986327,32.5403492980425,18.31135329215394,55.64935607021461,0.6594659414939614,0.892744954287505
49.367796202884364,24.717386145883392,17.947593317236773,21.912151930167298,41.71081581889297,0.22632543091039212,0.13686829807651352
36.03780256791862,4.453930740042077,42.30267831884356,21.259065392198103,46.15522787142656,0.28709780711259486,0.3163786636865431
25.805548633230014,4.65995086455136,43.41048081064666,21.670225688282063,24.118327299449852,0.37466967432502235,0.2414022917460376
15.053933293057394,20.365714206188862,17.175684345457192,19.50887873009516,34.5583390809062,0.5419055804874652,0.132235028229995
6.84693550972473,14.615490198159199,22.19074317183587,19.26524308213328,30.364590872061708,0.6210126786439474,0.555597083034116
46.15426404439379,28.207709822355532,27.39026467639575,18.143382052649578,35.85483457911714,0.3869102398566166,0.36421672558634316
28.228766832588917,20.187012676374636,14.110287809233315,19.521031251220283,56.36578557150785,0.5394084914632044,0.22184983937457092
40.430588685333646,9.878453192516046,23.671686524605292,20.99935919701063,53.281309924659055,0.7351775395014379,0.505297252988184
16.033193697359813,22.280357506880243,31.808010941629103,18.104996653649955,58.79899587849487,0.6577883701824164,0.7689345360898631
42.6425274890733,1.4756174515058107,35.71748954313667,20.49747199273959,65.81484893001476,0.17715110692271657,2.6375829408044478
37.41165760022393,4.252892242574195,39.88240174400061,18.289369447167303,49.159455620837505,0.4878464199942526,0.112489939401264
29.30187323367845,9.445799757596955,31.87561858419569,19.92411055532202,46.553205820821645,0.11439013583737623,0.2199631344372538
7.540347657980242,8.935099665793148,22.144138891346962,18.164046605175677,25.459198209186656,0.3875712806688869,0.14511598499746842
28.353568649908883,1.8002149419159723,34.563814722087926,19.22706709099147,45.333258132759624,0.23583210404410979,0.15421087562036667
30.396865150586834,4.890538539084487,25.08576967860628,20.621868962765202,54.26529762692646,0.57952713301102,1.6984271684401304
40.96953602900273,18.946606546918588,27.345590147966547,17.63135736899715,40.954672803742895,0.3911791237911228,0.41586558418554764
48.1084509075031,6.580680262547027,24.094827211551937,19.35610974254708,57.393491816512906,0.6290457988353682,0.2081946370960236
17.941292640493675,17.809913205797226,31.407472020152415,19.08754671165425,33.81987991505996,0.4339682300531963,0.5784387677560751
25.24610115710658,8.905740797435538,16.496733972901353,19.324989467587297,62.53266153308297,0.26247954591052897,0.4100659202389136
26.203979141224856,3.935325275636714,32.641643898074406,18.65443162612116,53.747394858531315,0.7271754176614886,0.680323607712539
38.969819309825226,8.332693173877475,29.403018532630426,19.14793829944908,68.13028709470518,0.47569349634714064,1.1595298974671782
26.978356793857987,4.258807315680525,25.839812161331473,18.577313023330042,53.318058877057396,0.30959548664854575,0.9674959127903134
42.14754104649297,4.769510420904956,37.76649098316801,21.861424319775747,33.301543511739894,0.6152404597694372,0.2852996349649069
38.379812972296136,2.338092988334304,35.86480775290618,20.240466328364274,67.21256935157405,0.36575465722567846,1.0356799349854737
43.96074847905387,14.100809930210023,19.560831176495626,19.391510367089147,49.6510987798176,0.26817528545945185,0.30584836813725014
33.19817848156899,0.02638032874328511,38.23523964275696,21.265052977562167,56.79361686527487,0.6658224274244164,2.235555465066658
26.279952173354218,0.703157443106574,42.64467383464752,18.582511059737243,25.489183015345063,0.3580347611006395,0.44037289151493286
25.047367988214223,4.0363201063041725,41.94272896292658,18.380577534865854,45.15410693789649,0.416815580795441,0.503870716729466
28.59509546022864,2.2720997745297433,22.422082242982604,19.06639063894657,42.83899213904176,0.2609825999360658,0.49227234578873313
39.558580813743106,8.57962436468474,15.293112796304122,17.369560765648014,47.00783280457911,0.24583927703441022,0.1387794515334147
42.82796404853375,34.080638450545365,23.66169582780217,16.708574434712535,47.21712058398555,0.6740569978369046,0.12112426939736931
11.52598239099753,25.580529694925694,31.49760853166505,17.87680290385798,38.794068757516456,0.7895254388393873,0.26616984353032863
43.4804713154928,0.7049312091416771,29.832113531157248,18.658898575590253,42.34030013766041,0.35657122665106505,0.9211813745606388
23.764572483409648,17.206567781568673,28.62609112186896,16.147891622099415,41.94105799508621,0.4760684351117608,0.22425370120274457
13.10494104777188,3.886845512547921,29.029144370797976,18.05427665088123,68.47524297539277,0.6515263754928352,0.9014117564239175
41.013508264223155,15.449788433407942,32.63055746246853,19.28395822464436,27.483077767740063,0.47479026626398313,0.2660999410658402
24.219300605219654,13.91059086833798,21.83797354440579,18.05592844570606,41.66247774016152,0.42116802982525353,0.6237126910296638
33.21398418208328,5.780336575243302,30.676033917493832,16.17314627516828,50.7749921375226,0.77777593721876,0.20542302171454369
33.52185901414171,19.1148677061192,24.98355054308501,20.303797518147565,55.18245810341999,0.2689582923056902,0.13495590678928798
18.969192739435407,49.31614511695278,24.394455681159094,17.228591542252442,28.26006649254929,0.6232900555771659,0.4844480165324079
17.374735421014066,22.355934021351075,20.805387122979038,16.95461962409024,40.95265937095303,0.741298132714925,0.13917057841582775
30.818256341317507,16.17106628437221,30.912111683517825,18.132149072482367,25.85923563976662,0.7438152927315905,0.1160959159240512
29.85245460880842,18.143453048417506,20.440663774848204,20.089971919987455,23.395316625974765,0.35971983418625925,0.1655004894693462
40.83701550706765,0.06545648627936496,22.64680262215711,17.07013955259725,58.47146285008417,0.6890866647278044,0.23781568327541108
11.447992566572088,0.5256842342975543,26.516419747714654,18.596195362275402,39.011733680485435,0.270153202755238,0.25447380689325483
31.96892394344109,0.7475485160354883,38.28753639567724,18.774183519726325,45.129857155286565,0.6589558656422678,0.23408370314323967
33.73651237780393,8.163062851877317,22.03072393226293,17.659033653912747,35.240314689703084,0.4056972746109045,0.19712209610900966
15.453533686119151,3.5111798037027464,31.751875729730692,20.12754938846334,31.350732592698964,0.11400277231104648,0.14138061564600746
40.647216934137305,1.8725798860033853,43.30025718863753,21.1154669039203,37.23631251593284,0.13689401319700495,0.3449101918340817
16.470828922423642,2.461916156658605,42.73902385802447,18.11884384735495,54.92850789432457,0.6119129483916479,1.1041852262039429
15.763983177102999,4.899500570065558,28.62784322623984,17.482725923354543,44.655780970330994,0.563161390209637,0.10192846166606015
48.830488212127186,5.695653329964266,28.93912548963317,20.75140563496984,25.071392577834615,0.3905080758295311,0.16202470690461784
47.60577101641858,9.998008033385037,34.59810780935105,17.186420008018125,38.36618160313529,0.44296348026967697,0.34144578753129495
43.647713931507134,0.6340889273358025,29.770660461102587,20.6842186684693,51.475423331912694,0.6232135824355043,0.5366115748885593
40.06908652459611,1.8384807347224308,33.12887601189072,18.974734830015095,37.23935871957007,0.4462907275339042,0.1807673118446384
8.173454768156292,2.4772636641569257,25.77148837866571,20.455814954334887,43.89504327243482,0.4822417948086273,0.46969569331806776
7.292190685104179,3.955493988220438,33.91972837912599,19.90911268860883,45.81627210871645,0.5098251688875652,0.19357798243434055
38.92348908168121,3.905354965885354,36.455747112419544,20.424581478078338,46.37915271304209,0.3933575476279881,0.3592456921498712
23.93098006563676,11.080747688229975,33.770413160175224,19.78657652506502,55.66258688876871,0.6725790811367801,1.6345889794596429
9.065344990982014,0.917436532013064,34.86801531740146,19.768113220761677,46.62376429485057,0.08413155021746813,0.3151198279639383
8.982321836446616,16.45478619098484,30.130543061847167,18.168534284826322,43.98465604482486,0.4959158329893727,0.21835142079598346
42.2853185962269,9.217622585828074,28.604941366805583,18.134743899820258,51.83224924491503,0.6592006629630186,0.12738507172048164
17.834104415346395,0.031695261779212114,28.578561081542666,21.22331037384815,53.17596162120138,0.6782777982538324,0.18143819305891778
41.48768418965827,5.123387862751823,27.79083448091031,17.289169809619146,69.68043888970487,0.2772229563074408,1.688460867507103
27.57044982119931,26.873422669182457,29.68630875217853,16.142224578880754,63.52069436991117,0.41441257464402004,0.34954049344137383
37.830129308582286,23.64523439128492,17.095286837969756,19.887066821888805,42.888241507090285,0.27905088166492453,0.10578890104826855
43.80190752615788,35.2575160654858,22.922206456574663,16.277047162696338,41.292718831410916,0.5855842657366025,0.12724876841931454
40.94439064593163,1.6415862258364133,38.31254061019902,20.260554112588736,40.26035780121694,0.5908094928657287,0.4613631471847958
31.89263389966033,13.05402500770068,15.802866544347145,18.370774175494457,45.09739991152036,0.2660136381500586,0.21164033118009806
27.65194501680475,26.508708081792417,28.272983316908608,18.99030339801184,59.283821698478164,0.5458912541535543,1.7420534013696394
7.5745173750940875,5.10718063727759,34.20871113636268,18.4019816551268,54.8488645220757,0.5706638343630378,0.3405375929259488
9.885491564818203,16.85971628044467,27.084800251999305,20.140806146812814,68.79471007964477,0.45606203762063197,0.1668220741325433
13.119634681144332,0.7319636223041187,31.338850674077907,20.252199725908817,28.246911847869487,0.27953474248159654,0.12842549685900598
15.163285094803554,1.4028116297280235,31.180280078281946,19.174357046772787,50.26581224751811,0.6719960937238943,0.12555414686947375
17.741055581843312,0.9502542065092384,40.524702069839236,19.48666511904203,44.32097340735662,0.4055050958876205,0.11929635013189764
33.38400438761933,16.5296809799226,28.11904552159804,17.153907619081632,38.15235637993276,0.7455251348912615,0.14225441347752768
15.649216373112138,23.94528501779533,29.008830644679314,20.748851188378083,31.480683024537914,0.7825555372433195,0.1852398655917627
9.931499590955529,5.505500021417822,26.540047324347686,18.03060249820635,69.8934180007893,0.5315816101399956,1.09027861808159
20.115183325719634,20.1551438297476,17.861089440926058,17.902899544949676,33.47207572983139,0.6631955315823217,0.20609081877769309
44.83496569884571,9.505044612344705,28.136484308437375,16.005282653005178,30.600129507110303,0.11036255505318833,0.22351836837672961
25.228128400931606,15.544714904983659,31.7968277677268,20.67538909154977,46.14191440211957,0.39231076825351413,0.5962055469542906
38.78067071682851,19.08826564989977,25.426086411251035,16.82489100812446,51.44370149283364,0.4003171100669544,0.6842167177630182
30.05804145587837,33.0603003351285,26.116411952161542,19.115026757188488,20.132412297494266,0.4516088030683042,0.15616986556471626
48.40894882019407,24.988660174201687,28.654120263299127,19.703785934385145,42.7369112434494,0.5421922136488675,0.1668149614976177
46.938107726356144,27.349709850359393,25.00404540412395,17.86703471359373,42.61558118547797,0.6620711635042292,0.12073687737574916
21.96685514059834,21.59149993786302,24.14258435991081,19.263927282921685,48.53269539162628,0.7690514930844645,0.11028673328264658
46.458714515316565,12.351402171366123,20.63530739078012,17.30718278039119,63.04953035534766,0.1309471594667418,0.1255930032864922
15.920630565273918,19.46417950917385,27.57699789063798,20.08709651221687,29.740638352126812,0.4788444456805981,0.12327127224650815
44.58882605312656,4.818695476865524,36.75492909492212,20.972339192486558,55.81366263284706,0.19606395038511107,0.5308732681108815
20.902703398087066,3.5665944255196957,31.52193375982072,21.281043233372127,46.30310116083908,0.2578833841050616,0.3520513198356582
6.058486180941287,14.955968107429968,23.482979323312144,21.229205372470723,38.79268297003148,0.6736922168209242,0.2430031775060189
40.253560329104246,10.652514483608542,19.714549575969603,16.346387366503023,29.138463756031644,0.17166371527622984,0.1327021468706135
14.301958474517491,2.1779868249172147,29.840075553730177,18.056033799667897,60.99060455348,0.20996106008874396,1.2126331446982506
44.20460236924658,24.1506660184551,24.798772144607078,16.6679272938685,41.31707026290837,0.15798459457124692,0.4696992771676903
49.32603493903201,0.6212040463924973,44.7922650660023,20.2927451708257,39.99364807256716,0.2576795856021331,1.2408080250807634
37.75864507340015,1.5497517763534074,25.70724972338924,20.69112869590142,31.075889965242702,0.10827864032913981,0.17872131489126675
23.05481266556143,1.7487165543301764,34.286380408058186,20.657104052946572,60.65104169057352,0.3915983142504829,1.7699441251903998
16.859333531037116,3.047532080406259,26.064559031559018,18.133732300554634,52.96899299469082,0.3789651824134622,0.22760779478485216
13.548688462315091,3.0662441525717905,38.14905677796775,18.391500727932613,59.21479977404222,0.4023599311783852,1.4853374604530114
44.99407756425181,1.67534823299209,29.102297146768123,21.971967829182077,55.79296684344,0.6335021721521545,0.41602688565025886
9.624026958251857,4.066960119231462,33.21750437244597,19.31220074411126,33.66424885681815,0.689196548367537,0.6793057085417726
23.266642129133345,36.09763385552455,21.98404086486522,18.30458438352023,49.988481578182316,0.5775743538830875,0.1073466721060577
38.59515257591119,4.875915059148427,39.046222873348285,21.116471694698113,21.81323067769602,0.4246368552640054,0.12900383457254816
23.171985615165713,1.7294905636376563,33.298775636713174,20.005984420886236,66.11325695296392,0.7642920515747806,0.38523224396809164
32.96278868102889,36.79794821234724,27.412069289841796,19.555623612838957,43.02102703030473,0.7078908613384565,0.2847590478606747
46.58911238774537,1.2326294984081643,27.686961573844776,19.708083374069595,59.07390391578326,0.6875164358287028,1.0660789690590124
15.507414385624154,0.7850471511211271,39.538459508630936,20.690946222334716,39.53198572537743,0.5423323299009261,1.1434855481829052
21.932050915948032,25.4086032830762,24.367877339982375,18.76238014084766,54.24190066808416,0.7622333412088415,0.4614271869606947
46.44811792661542,42.14368286086393,25.21100478370373,19.536764624500044,52.540613238701326,0.2874370313487286,0.1484649390906263
36.62723119506083,28.05390089366198,30.477267896516253,17.199649126247245,48.92602947745617,0.506982793673865,0.9000039834705508
9.31400594017651,3.6634251580121955,39.9040919302234,21.09606393123102,22.361791917930727,0.10843255003932217,0.21519739578031133
24.428163203462812,23.374176055795104,28.47589299293535,21.4649768821564,32.58826338913237,0.7979292919536737,0.36099336618420574
23.40082436863171,2.519823246251518,26.60730626062255,19.083184852684415,58.87158813955345,0.19689275913261667,3.2390483094973646
14.490561629968518,12.178424640345005,16.51233478477335,19.138206030063845,40.895728407351406,0.45545165213279226,0.25242170288504184
32.72882107728712,30.559374634025993,27.7666715899747,19.62488605290848,39.79704741158635,0.7653944571026573,0.12378548920564043
16.94436929078831,7.924089772665443,33.30630674265209,17.05772949644537,54.65395439925902,0.5823016504548286,1.2873214761336333
24.53582617796369,1.5541151736439673,44.628668164133174,19.322601864969627,46.24414722109135,0.29746769333288325,1.6496054581426047
41.22813408252136,3.609221472303129,27.59577239390336,18.374438440372998,57.928302364547065,0.38968646714834165,0.17208790728064954
5.620719061813372,2.4827596593944095,40.87913135367562,19.466951162013327,48.89582688373101,0.670144154838932,0.22849670821452744
49.934563747592264,1.0995075059524178,35.377973907236644,20.089743752329397,56.631362396449454,0.7026155739622223,0.6996147645221394
28.721742917960317,15.021457785254919,20.402426858711255,19.697682978040454,35.92194766409098,0.6766640187648587,0.12511195246970958
19.23788795699775,3.7476066377238744,40.7209164969563,18.922956348689556,56.38209380972934,0.7074528441888902,0.5952537370948765
17.455673372777678,11.354371455360546,21.246471987760728,18.517297582869634,30.226604868252487,0.2722902417595347,0.10983929798081446
28.551702862672478,28.95735911386934,24.119034510443367,18.036753154064918,31.47352983402331,0.7706628180390442,0.2779629518314655
22.751772025993716,2.0537040840062692,43.40715040014291,19.42241959727572,29.600633505096507,0.2343753778578413,0.10726285022455652
10.24616672834479,3.9225898342418217,28.535999056020746,18.612805437333183,54.4712459555856,0.5759031756127236,1.4179659097562638
48.51018549005551,4.259491086868152,41.36368895581498,19.146721188944568,54.72835379162268,0.7394568199383859,0.14972224817335422
15.476701516325525,0.5474815108605058,38.757193331599595,19.18446250997268,41.23507919788377,0.20452005728543085,0.1766042489108301
41.87710098159631,10.334629897312109,32.50836484044222,20.53899136511969,44.06105594886001,0.7677862317996793,0.7796119982732378
45.997337912587916,1.1224248461768749,27.12934203249521,16.66547414434841,36.270609972593974,0.2213425024867738,1.110394407744122
27.20458386299222,4.457307407404782,27.489990029820063,18.775775880837678,21.0993604284281,0.16888385416278312,0.11601389110190602
36.02637760388293,3.833579976744736,39.09268222824206,20.02620680268441,68.90929632595905,0.16856841862464844,0.5638824687242552
35.51090854024173,2.435136751558341,40.40057470670772,20.496217996990065,25.53830916554126,0.1487792362792316,0.13806185511083893
34.07435185299848,4.8212594392767985,41.06317778973251,18.377361407666136,47.718361042806166,0.5680265447167757,0.15298831398066626
16.420216364480325,19.95217695338238,29.961037105243356,16.064143685713205,63.555789141868026,0.34929748796904675,0.17005780603327855
26.17654162920326,0.4710715692443118,26.746498966755162,19.231690965599615,55.04272299383538,0.29751225210958027,0.4052177001679949
43.310072618819305,0.5927728004891225,44.75309044592257,19.994146579314368,67.1140643571848,0.13820015966076202,0.1625365675662651
47.259322677839734,0.7515912610556796,24.80061843883911,20.427647541580132,56.61279919937152,0.3307667805858378,0.42775619251556574
23.57383824945898,7.606348866858605,31.08275595449015,20.52404101030611,45.68095120211072,0.3877408463924944,0.7778302505565994
47.902466345507804,17.25777147893668,28.605512490758862,18.219873044153022,30.923857388076307,0.3806010741815402,0.29077119112678557
7.729972656573456,2.7851794856723266,31.104628694870765,19.30641118705996,36.83914499676057,0.527107857891967,0.483392639459181
41.75853801603195,25.0235515952988,24.521454544227204,17.312129725649925,66.95873981092245,0.4096676857576645,0.3475933101973731
21.051221253875003,4.465565221309302,41.54683834647224,20.789576635002557,37.19691113213182,0.5548104144235669,0.3029291676303497
31.71682862035453,4.302004600155344,26.99121938206238,17.542154684948077,42.1128959519649,0.35858307459625316,0.256156744784109
45.423969927342526,4.526113785802945,28.112260240641135,20.919868531494604,43.424470383085904,0.7584246910111248,0.9984148695384738
27.125451014872777,21.670664429519544,20.652657719885266,17.04400159573755,35.010819038970666,0.744323111887248,0.14510400857862038
30.92082137810087,3.022131995804182,41.04752621502354,19.603630774918365,54.2855665389351,0.49107583629739704,3.521732851776431
37.078269066350266,0.05473873660022055,38.52298898086965,18.455126485782554,57.755374714644226,0.5545462632375066,0.11360237439967383
14.087592965596787,12.715487139773712,21.581123382374376,16.471879336014798,67.02583528209583,0.3582546292720197,0.6090072297123863
9.435005623896856,1.4500424221387114,36.89095964264412,21.642489232541966,69.35242136199652,0.4092871581778619,0.43805003961482036
15.812495795478625,3.719725607821884,26.21554463150957,20.934548075383294,57.41107924581237,0.3889926633879946,1.128532895595772
23.41807554634253,9.771648062196512,31.09080467434662,20.87993693349187,48.814983265421105,0.7869659005190881,0.1895787873690421
37.80848602832363,2.4989098629338473,40.80091882664839,20.097268229242,57.32767878014731,0.5674315856647983,0.10850024332197389
5.472789414461275,3.664863964770225,43.34890586622514,21.98733120339747,27.020941932452345,0.35365732027680585,0.2298963037348143
27.679369738577837,7.068474088398511,25.362602209319043,18.131080676333216,62.514769923173404,0.1526137209726259,0.42696106685863894
37.056661343271635,16.14562866209187,28.859205623107066,17.165354102224562,66.76865483808177,0.20187394173589387,0.2586364917001301
14.977024936166416,1.0802246417076444,36.7003296831783,18.267075718413977,45.1081350490212,0.4553180593459356,0.12748868944242198
38.04906145083996,1.5918647002190789,15.722993111910188,16.15582040154075,27.044396909740392,0.3305299499310609,0.10390258793156676
39.27844254439717,3.485838578468414,25.699936281047567,20.04551567606784,61.593872463896595,0.6399133202174635,1.280553460656196
33.95301706020361,25.28918896234923,31.018780613341555,19.26066236908873,41.68878459135211,0.36944275928604986,0.12844819894815207
28.73310993356538,1.4739728040598277,25.198299638816035,17.733402889441944,25.886588670434143,0.24073135564234188,0.11485904269886585
34.76820809408123,6.575770730254876,24.813992035329264,17.94507615773169,56.84749239105892,0.5703392001595201,0.6252470297807043
43.74476032474856,9.478845199496966,27.40882446345452,17.19159710527423,55.14451435729292,0.14450948705629882,0.250809633030449
33.36472004716761,13.988539186521212,18.425609936084495,19.368007105447727,33.099677713946264,0.1999673133448627,0.13063127839460256
16.915654244313252,21.05669953160558,25.94513075186583,19.66385821179902,31.817380662029272,0.6099776433985351,0.2843133256992195
34.42162915271414,13.506844150198813,33.09980067919299,18.583324297893583,42.877851735541924,0.3033309523048159,0.5866558222771441
47.542381165925605,2.4600636891481686,30.045909198600075,18.53369268718017,27.908597838260505,0.6675974713014289,0.13303141285482945
14.1821784480737,11.949954698051545,23.429552007201814,17.354497598363665,34.72176938886567,0.6544744529602855,0.31913616488531976
32.78035224890613,0.79283553756057,40.63649799706483,18.86455104545023,42.02103367069843,0.7744694856536353,0.19425639896441832
43.03013407074012,14.250922068966,36.39807749543418,16.015091783870062,34.22864746990582,0.19631009838420807,1.0082503047328535
